基金代码,基金周增长,基金月增长,基金3月增长,基金6月增长,基金年增长,最大回撤,收益波动率,基金6月增长排名,基金年增长排名,最大回撤排名,总平均排名
620001,0.0134644900237198,0.0134644900237198,0.0134644900237198,0.0134644900237198,0.0134644900237198,0.2868,0.0051,1275.0,1275.0,483.0,1011.0
008546,0.0372701468591879,0.0372701468591879,0.0372701468591879,0.0372701468591879,0.0372701468591879,0.4358,0.0117,607.0,607.0,1825.0,1013.0
007127,0.0367147969887695,0.0367147969887695,0.0367147969887695,0.0367147969887695,0.0367147969887695,0.4335,0.0125,620.0,620.0,1799.5,1013.1666666666666
007592,0.0179194787060741,0.0179194787060741,0.0179194787060741,0.0179194787060741,0.0179194787060741,0.3488,0.0122,1052.0,1052.0,936.0,1013.3333333333334
000173,0.0458879618593563,0.0458879618593563,0.0458879618593563,0.0458879618593563,0.0458879618593563,0.4726,0.0081,463.0,463.0,2114.5,1013.5
004683,0.0630800536006749,0.0630800536006749,0.0630800536006749,0.0630800536006749,0.0630800536006749,0.6364,0.0119,158.0,158.0,2725.0,1013.6666666666666
009382,0.0490748189863233,0.0490748189863233,0.0490748189863233,0.0490748189863233,0.0490748189863233,0.4937,0.0122,399.0,399.0,2244.0,1014.0
010610,0.0359447919769633,0.0359447919769633,0.0359447919769633,0.0359447919769633,0.0359447919769633,0.4317,0.0159,633.0,633.0,1777.5,1014.5
005236,0.0676332622601278,0.0676332622601278,0.0676332622601278,0.0676332622601278,0.0676332622601278,0.6931,0.0184,104.0,104.0,2836.0,1014.6666666666666
009705,0.0439685757729345,0.0439685757729345,0.0439685757729345,0.0439685757729345,0.0439685757729345,0.4622,0.0147,500.0,500.0,2045.0,1015.0
009241,0.0305064063453325,0.0305064063453325,0.0305064063453325,0.0305064063453325,0.0305064063453325,0.4125,0.0121,744.0,744.0,1558.0,1015.3333333333334
010400,0.0117314339583114,0.0117314339583114,0.0117314339583114,0.0117314339583114,0.0117314339583114,0.2461,0.0117,1385.0,1385.0,276.5,1015.5
009277,0.0420624151967435,0.0420624151967435,0.0420624151967435,0.0420624151967435,0.0420624151967435,0.4533,0.0119,535.0,535.0,1977.0,1015.6666666666666
009596,0.024854249769868,0.024854249769868,0.024854249769868,0.024854249769868,0.024854249769868,0.3912,0.0124,856.0,856.0,1337.0,1016.3333333333334
005609,0.0632905039148765,0.0632905039148765,0.0632905039148765,0.0632905039148765,0.0632905039148765,0.6427,0.0149,154.0,154.0,2741.0,1016.3333333333334
003625,0.0677690091444319,0.0677690091444319,0.0677690091444319,0.0677690091444319,0.0677690091444319,0.6995,0.0158,102.0,102.0,2851.0,1018.3333333333334
000056,0.0443764345830145,0.0443764345830145,0.0443764345830145,0.0443764345830145,0.0443764345830145,0.4653,0.0082,494.0,494.0,2068.0,1018.6666666666666
002871,0.0271071579839051,0.0271071579839051,0.0271071579839051,0.0271071579839051,0.0271071579839051,0.4035,0.0148,803.0,803.0,1451.5,1019.1666666666666
000628,0.0613095238095238,0.0613095238095238,0.0613095238095238,0.0613095238095238,0.0613095238095238,0.6245,0.0131,180.0,180.0,2698.0,1019.3333333333334
011900,0.0320161866222328,0.0320161866222328,0.0320161866222328,0.0320161866222328,0.0320161866222328,0.4173,0.0707,716.0,716.0,1626.0,1019.3333333333334
000960,0.0636994691710903,0.0636994691710903,0.0636994691710903,0.0636994691710903,0.0636994691710903,0.6538,0.0133,147.0,147.0,2765.0,1019.6666666666666
005235,0.0674833712216889,0.0674833712216889,0.0674833712216889,0.0674833712216889,0.0674833712216889,0.6966,0.0186,107.0,107.0,2847.0,1020.3333333333334
009999,0.0224928788920537,0.0224928788920537,0.0224928788920537,0.0224928788920537,0.0224928788920537,0.3793,0.0113,919.0,919.0,1223.0,1020.3333333333334
000866,0.0615926088869334,0.0615926088869334,0.0615926088869334,0.0615926088869334,0.0615926088869334,0.6278,0.0154,179.0,179.0,2705.5,1021.1666666666666
006228,0.0550905868452146,0.0550905868452146,0.0550905868452146,0.0550905868452146,0.0550905868452146,0.547,0.0177,291.0,291.0,2484.0,1022.0
010089,0.0173456578797215,0.0173456578797215,0.0173456578797215,0.0173456578797215,0.0173456578797215,0.3461,0.0139,1076.0,1076.0,915.0,1022.3333333333334
012715,0.0103804187555293,0.0103804187555293,0.0103804187555293,0.0103804187555293,0.0103804187555293,0.171,0.0099,1484.0,1484.0,100.0,1022.6666666666666
003624,0.0676316749787131,0.0676316749787131,0.0676316749787131,0.0676316749787131,0.0676316749787131,0.7023,0.016,105.0,105.0,2858.0,1022.6666666666666
009781,0.0374531835205991,0.0374531835205991,0.0374531835205991,0.0374531835205991,0.0374531835205991,0.4399,0.0119,604.0,604.0,1860.5,1022.8333333333334
009597,0.0250877555234358,0.0250877555234358,0.0250877555234358,0.0250877555234358,0.0250877555234358,0.3949,0.0124,850.0,850.0,1369.5,1023.1666666666666
008984,0.0161127167630059,0.0161127167630059,0.0161127167630059,0.0161127167630059,0.0161127167630059,0.3365,0.0178,1126.0,1126.0,820.5,1024.1666666666667
003070,0.037835373795259,0.037835373795259,0.037835373795259,0.037835373795259,0.037835373795259,0.4409,0.0154,602.0,602.0,1869.0,1024.3333333333333
008099,0.0253562835461779,0.0253562835461779,0.0253562835461779,0.0253562835461779,0.0253562835461779,0.3972,0.0174,842.0,842.0,1390.5,1024.8333333333333
001044,0.0504087193460491,0.0504087193460491,0.0504087193460491,0.0504087193460491,0.0504087193460491,0.5092,0.0087,371.0,371.0,2335.0,1025.6666666666667
008353,0.0414326908483836,0.0414326908483836,0.0414326908483836,0.0414326908483836,0.0414326908483836,0.454,0.0124,547.0,547.0,1984.0,1026.0
671010,0.0249140893470791,0.0249140893470791,0.0249140893470791,0.0249140893470791,0.0249140893470791,0.3955,0.0087,853.0,853.0,1372.5,1026.1666666666667
010488,0.0136758691206544,0.0136758691206544,0.0136758691206544,0.0136758691206544,0.0136758691206544,0.2976,0.0142,1268.0,1268.0,544.0,1026.6666666666667
005161,0.0640896614821591,0.0640896614821591,0.0640896614821591,0.0640896614821591,0.0640896614821591,0.6759,0.0157,141.0,141.0,2799.0,1027.0
008354,0.0414883863080684,0.0414883863080684,0.0414883863080684,0.0414883863080684,0.0414883863080684,0.4556,0.0123,545.0,545.0,1993.0,1027.6666666666667
011602,0.0550259240675699,0.0550259240675699,0.0550259240675699,0.0550259240675699,0.0550259240675699,0.5505,0.0323,293.0,293.0,2498.0,1028.0
006274,0.0355107713690062,0.0355107713690062,0.0355107713690062,0.0355107713690062,0.0355107713690062,0.4339,0.0103,642.0,642.0,1802.0,1028.6666666666667
010027,0.0251572327044025,0.0251572327044025,0.0251572327044025,0.0251572327044025,0.0251572327044025,0.3975,0.0155,848.0,848.0,1393.0,1029.6666666666667
000803,0.0636630754162585,0.0636630754162585,0.0636630754162585,0.0636630754162585,0.0636630754162585,0.6689,0.0156,148.0,148.0,2793.0,1029.6666666666667
001579,0.0621440950730378,0.0621440950730378,0.0621440950730378,0.0621440950730378,0.0621440950730378,0.6457,0.014,172.0,172.0,2746.0,1030.0
020018,0.0186340981545508,0.0186340981545508,0.0186340981545508,0.0186340981545508,0.0186340981545508,0.3598,0.0077,1030.0,1030.0,1030.5,1030.1666666666667
011601,0.0549084858569052,0.0549084858569052,0.0549084858569052,0.0549084858569052,0.0549084858569052,0.549,0.0321,299.0,299.0,2493.0,1030.3333333333333
011230,0.0188515853983479,0.0188515853983479,0.0188515853983479,0.0188515853983479,0.0188515853983479,0.362,0.0225,1019.0,1019.0,1053.5,1030.5
011069,0.015545361875637,0.015545361875637,0.015545361875637,0.015545361875637,0.015545361875637,0.333,0.0187,1152.0,1152.0,788.0,1030.6666666666667
240022,0.06360821840698,0.06360821840698,0.06360821840698,0.06360821840698,0.06360821840698,0.6705,0.016,149.0,149.0,2794.0,1030.6666666666667
003190,0.0498193496587715,0.0498193496587715,0.0498193496587715,0.0498193496587715,0.0498193496587715,0.5074,0.0161,383.0,383.0,2329.0,1031.6666666666667
010489,0.0137199068081802,0.0137199068081802,0.0137199068081802,0.0137199068081802,0.0137199068081802,0.3022,0.0146,1265.0,1265.0,567.0,1032.3333333333333
008273,0.0335487661574619,0.0335487661574619,0.0335487661574619,0.0335487661574619,0.0335487661574619,0.4281,0.0194,677.0,677.0,1743.5,1032.5
009026,0.0173406578860281,0.0173406578860281,0.0173406578860281,0.0173406578860281,0.0173406578860281,0.3494,0.0144,1077.0,1077.0,944.0,1032.6666666666667
288001,0.0138674884437595,0.0138674884437595,0.0138674884437595,0.0138674884437595,0.0138674884437595,0.306,0.005,1252.0,1252.0,595.5,1033.1666666666667
010611,0.0314046765659668,0.0314046765659668,0.0314046765659668,0.0314046765659668,0.0314046765659668,0.4186,0.0174,729.0,729.0,1641.5,1033.1666666666667
006111,0.0330779737514104,0.0330779737514104,0.0330779737514104,0.0330779737514104,0.0330779737514104,0.426,0.0333,688.0,688.0,1724.0,1033.3333333333333
001651,0.0549313358302122,0.0549313358302122,0.0549313358302122,0.0549313358302122,0.0549313358302122,0.552,0.0108,298.0,298.0,2505.0,1033.6666666666667
009720,0.0265292698969525,0.0265292698969525,0.0265292698969525,0.0265292698969525,0.0265292698969525,0.4045,0.0107,819.0,819.0,1464.5,1034.1666666666667
000780,0.0556361877116592,0.0556361877116592,0.0556361877116592,0.0556361877116592,0.0556361877116592,0.5703,0.0107,277.0,277.0,2550.0,1034.6666666666667
007130,0.0587194412107101,0.0587194412107101,0.0587194412107101,0.0587194412107101,0.0587194412107101,0.6147,0.0176,222.0,222.0,2664.0,1036.0
166005,0.0131175794714669,0.0131175794714669,0.0131175794714669,0.0131175794714669,0.0131175794714669,0.2953,0.0047,1290.0,1290.0,529.0,1036.3333333333333
000971,0.0583896742470805,0.0583896742470805,0.0583896742470805,0.0583896742470805,0.0583896742470805,0.6104,0.0191,227.0,227.0,2655.0,1036.3333333333333
007254,0.0263675321401562,0.0263675321401562,0.0263675321401562,0.0263675321401562,0.0263675321401562,0.4049,0.0174,821.0,821.0,1469.0,1037.0
007084,0.0509391913403375,0.0509391913403375,0.0509391913403375,0.0509391913403375,0.0509391913403375,0.524,0.0101,356.0,356.0,2401.0,1037.6666666666667
007126,0.0366565349544073,0.0366565349544073,0.0366565349544073,0.0366565349544073,0.0366565349544073,0.4411,0.0128,622.0,622.0,1870.0,1038.0
005111,0.0535318559556787,0.0535318559556787,0.0535318559556787,0.0535318559556787,0.0535318559556787,0.5491,0.01,310.0,310.0,2494.0,1038.0
011651,0.0159697671583567,0.0159697671583567,0.0159697671583567,0.0159697671583567,0.0159697671583567,0.3382,0.0175,1137.0,1137.0,842.5,1038.8333333333333
009030,0.0315696302124311,0.0315696302124311,0.0315696302124311,0.0315696302124311,0.0315696302124311,0.4205,0.0113,725.0,725.0,1667.5,1039.1666666666667
010234,0.0118499012508229,0.0118499012508229,0.0118499012508229,0.0118499012508229,0.0118499012508229,0.2655,0.0081,1375.0,1375.0,369.0,1039.6666666666667
010612,0.0315563198624247,0.0315563198624247,0.0315563198624247,0.0315563198624247,0.0315563198624247,0.4205,0.0172,726.0,726.0,1667.5,1039.8333333333333
450001,0.0322256496541407,0.0322256496541407,0.0322256496541407,0.0322256496541407,0.0322256496541407,0.4245,0.0076,710.0,710.0,1706.0,1042.0
011070,0.0155387183767818,0.0155387183767818,0.0155387183767818,0.0155387183767818,0.0155387183767818,0.3366,0.019,1153.0,1153.0,823.0,1043.0
010180,0.0327714252033478,0.0327714252033478,0.0327714252033478,0.0327714252033478,0.0327714252033478,0.4272,0.0612,698.0,698.0,1734.5,1043.5
011174,0.0196499228757292,0.0196499228757292,0.0196499228757292,0.0196499228757292,0.0196499228757292,0.3708,0.0237,998.0,998.0,1134.5,1043.5
010385,0.013297359799576,0.013297359799576,0.013297359799576,0.013297359799576,0.013297359799576,0.3031,0.0114,1279.0,1279.0,573.0,1043.6666666666667
011229,0.0189115916154201,0.0189115916154201,0.0189115916154201,0.0189115916154201,0.0189115916154201,0.3667,0.0228,1017.0,1017.0,1101.0,1045.0
100060,0.0544554455445543,0.0544554455445543,0.0544554455445543,0.0544554455445543,0.0544554455445543,0.5615,0.0106,304.0,304.0,2527.5,1045.1666666666667
002340,0.0630747592772909,0.0630747592772909,0.0630747592772909,0.0630747592772909,0.0630747592772909,0.6838,0.0232,159.0,159.0,2818.0,1045.3333333333333
005094,0.0653460837887066,0.0653460837887066,0.0653460837887066,0.0653460837887066,0.0653460837887066,0.7298,0.0175,132.0,132.0,2878.0,1047.3333333333333
005000,0.0533333333333333,0.0533333333333333,0.0533333333333333,0.0533333333333333,0.0533333333333333,0.5556,0.0101,315.0,315.0,2514.0,1048.0
011652,0.016015769372921,0.016015769372921,0.016015769372921,0.016015769372921,0.016015769372921,0.342,0.0179,1132.0,1132.0,883.5,1049.1666666666667
011917,0.0118558516257776,0.0118558516257776,0.0118558516257776,0.0118558516257776,0.0118558516257776,0.2733,0.017,1374.0,1374.0,400.0,1049.3333333333333
010386,0.0132167152575316,0.0132167152575316,0.0132167152575316,0.0132167152575316,0.0132167152575316,0.3045,0.0113,1283.0,1283.0,582.5,1049.5
008983,0.0161405005688281,0.0161405005688281,0.0161405005688281,0.0161405005688281,0.0161405005688281,0.3447,0.0181,1123.0,1123.0,906.0,1050.6666666666667
009570,0.0380434782608696,0.0380434782608696,0.0380434782608696,0.0380434782608696,0.0380434782608696,0.4497,0.0125,600.0,600.0,1952.0,1050.6666666666667
006161,0.047166116488558,0.047166116488558,0.047166116488558,0.047166116488558,0.047166116488558,0.4994,0.0121,435.0,435.0,2282.5,1050.8333333333333
519019,0.0095622609434763,0.0095622609434763,0.0095622609434763,0.0095622609434763,0.0095622609434763,0.1413,0.0042,1544.0,1544.0,71.5,1053.1666666666667
011472,0.0112068965517241,0.0112068965517241,0.0112068965517241,0.0112068965517241,0.0112068965517241,0.2526,0.0146,1427.0,1427.0,308.0,1054.0
009507,0.020904897438414,0.020904897438414,0.020904897438414,0.020904897438414,0.020904897438414,0.3818,0.0132,957.0,957.0,1248.5,1054.1666666666667
011471,0.0110880955282076,0.0110880955282076,0.0110880955282076,0.0110880955282076,0.0110880955282076,0.2486,0.0142,1438.0,1438.0,287.0,1054.3333333333333
011918,0.0118217283366828,0.0118217283366828,0.0118217283366828,0.0118217283366828,0.0118217283366828,0.2744,0.0174,1378.0,1378.0,408.0,1054.6666666666667
000418,0.022057116322266,0.022057116322266,0.022057116322266,0.022057116322266,0.022057116322266,0.3868,0.0158,931.0,931.0,1305.0,1055.6666666666667
012358,0.018661098786376,0.018661098786376,0.018661098786376,0.018661098786376,0.018661098786376,0.3679,0.0244,1029.0,1029.0,1111.0,1056.3333333333333
009659,0.0280838961962318,0.0280838961962318,0.0280838961962318,0.0280838961962318,0.0280838961962318,0.4161,0.0134,784.0,784.0,1605.5,1057.8333333333333
009571,0.0384132563394427,0.0384132563394427,0.0384132563394427,0.0384132563394427,0.0384132563394427,0.4544,0.0128,595.0,595.0,1986.0,1058.6666666666667
008810,0.0112189205579139,0.0112189205579139,0.0112189205579139,0.0112189205579139,0.0112189205579139,0.2567,0.0082,1426.0,1426.0,325.5,1059.1666666666667
005382,0.0558512265247445,0.0558512265247445,0.0558512265247445,0.0558512265247445,0.0558512265247445,0.6048,0.0116,271.0,271.0,2637.0,1059.6666666666667
000577,0.0523515641625878,0.0523515641625878,0.0523515641625878,0.0523515641625878,0.0523515641625878,0.5577,0.0102,331.0,331.0,2519.0,1060.3333333333333
519185,0.0107681807841055,0.0107681807841055,0.0107681807841055,0.0107681807841055,0.0107681807841055,0.2437,0.0046,1457.0,1457.0,267.5,1060.5
001637,0.0573020712858796,0.0573020712858796,0.0573020712858796,0.0573020712858796,0.0573020712858796,0.6234,0.0118,244.0,244.0,2694.5,1060.8333333333333
012359,0.0186229508196721,0.0186229508196721,0.0186229508196721,0.0186229508196721,0.0186229508196721,0.3693,0.0247,1031.0,1031.0,1122.0,1061.3333333333333
011128,0.0118825722273997,0.0118825722273997,0.0118825722273997,0.0118825722273997,0.0118825722273997,0.2813,0.0182,1371.0,1371.0,444.5,1062.1666666666667
011733,0.0118761996161228,0.0118761996161228,0.0118761996161228,0.0118761996161228,0.0118761996161228,0.2808,0.0164,1373.0,1373.0,441.0,1062.3333333333333
011129,0.0119793297839023,0.0119793297839023,0.0119793297839023,0.0119793297839023,0.0119793297839023,0.2839,0.0179,1364.0,1364.0,464.0,1064.0
003494,0.0507095553453169,0.0507095553453169,0.0507095553453169,0.0507095553453169,0.0507095553453169,0.5433,0.009,359.0,359.0,2475.0,1064.3333333333333
006863,0.0206510550694801,0.0206510550694801,0.0206510550694801,0.0206510550694801,0.0206510550694801,0.3836,0.0114,964.0,964.0,1265.0,1064.3333333333333
009508,0.0209200872496531,0.0209200872496531,0.0209200872496531,0.0209200872496531,0.0209200872496531,0.385,0.0132,955.0,955.0,1286.0,1065.3333333333333
004505,0.0501810657009827,0.0501810657009827,0.0501810657009827,0.0501810657009827,0.0501810657009827,0.5354,0.0109,375.0,375.0,2447.0,1065.6666666666667
870009,0.0102025277904675,0.0102025277904675,0.0102025277904675,0.0102025277904675,0.0102025277904675,0.217,0.0081,1501.0,1501.0,196.0,1066.0
004995,0.0552270649192319,0.0552270649192319,0.0552270649192319,0.0552270649192319,0.0552270649192319,0.5995,0.0114,287.0,287.0,2627.0,1067.0
011252,0.0123279816513762,0.0123279816513762,0.0123279816513762,0.0123279816513762,0.0123279816513762,0.298,0.0219,1327.0,1327.0,548.0,1067.3333333333333
011006,0.035599140247179,0.035599140247179,0.035599140247179,0.035599140247179,0.035599140247179,0.4465,0.0195,639.0,639.0,1924.0,1067.3333333333333
005381,0.0557019645424053,0.0557019645424053,0.0557019645424053,0.0557019645424053,0.0557019645424053,0.6116,0.0118,274.0,274.0,2657.0,1068.3333333333333
450003,0.035384124960153,0.035384124960153,0.035384124960153,0.035384124960153,0.035384124960153,0.4461,0.008,647.0,647.0,1912.5,1068.8333333333333
011578,0.0133046003935163,0.0133046003935163,0.0133046003935163,0.0133046003935163,0.0133046003935163,0.3143,0.0135,1278.0,1278.0,650.5,1068.8333333333333
010483,0.0143628774858826,0.0143628774858826,0.0143628774858826,0.0143628774858826,0.0143628774858826,0.3316,0.0154,1216.0,1216.0,776.0,1069.3333333333333
000589,0.0516846581615963,0.0516846581615963,0.0516846581615963,0.0516846581615963,0.0516846581615963,0.5591,0.011,343.0,343.0,2522.0,1069.3333333333333
161913,0.0592011974161019,0.0592011974161019,0.0592011974161019,0.0592011974161019,0.0592011974161019,0.6609,0.0215,214.0,214.0,2780.0,1069.3333333333333
007133,0.0151821862348178,0.0151821862348178,0.0151821862348178,0.0151821862348178,0.0151821862348178,0.3412,0.0077,1170.0,1170.0,869.5,1069.8333333333333
240017,0.033850737994595,0.033850737994595,0.033850737994595,0.033850737994595,0.033850737994595,0.4424,0.0081,664.0,664.0,1883.0,1070.3333333333333
006160,0.0470155804257187,0.0470155804257187,0.0470155804257187,0.0470155804257187,0.0470155804257187,0.5081,0.0124,441.0,441.0,2331.5,1071.1666666666667
009660,0.0280597014925372,0.0280597014925372,0.0280597014925372,0.0280597014925372,0.0280597014925372,0.4187,0.0136,785.0,785.0,1643.5,1071.1666666666667
